timestamp,course,heading,latitude,longitude,speed,vessel_id,C1 [-] (Parametric Roll Advanced 2 to 1),C2 [-] (Parametric Roll Advanced 2 to 1),C3 [-] (Parametric Roll Advanced 2 to 1),CTotal [-] (Parametric Roll Advanced 2 to 1),Parametric Roll Advanced 2 to 1 [-] (Parametric Roll Advanced 2 to 1),Pitch acceleration [deg/s2] (Motion Sensor),Pitch motion [deg] (Motion Sensor),Pitch motion - period [sec] (Motion Sensor),Pitch velocity [deg/s] (Motion Sensor),Roll acceleration [deg/s2] (Motion Sensor),Roll motion [deg] (Motion Sensor),Roll motion - period [sec] (Motion Sensor),Roll velocity [deg/s] (Motion Sensor),X acceleration [m/s2] (Motion Sensor),X motion [m] (Motion Sensor),X velocity [m/s] (Motion Sensor),Y acceleration [m/s2] (Motion Sensor),Y motion [m] (Motion Sensor),Y velocity [m/s] (Motion Sensor),Yaw acceleration [deg/s2] (Motion Sensor),Yaw motion [deg] (Motion Sensor),Yaw velocity [deg/s] (Motion Sensor),Z acceleration [m/s2] (Motion Sensor),Z motion [m] (Motion Sensor),Z velocity [m/s] (Motion Sensor),rpm,fuel_consumption_t_per_day,fuel_consumption_t_per_hour,fuel_cost_usd_per_hour
2026-07-17 20:00:00,73.80000305,13.69999981,39.39950943,-0.21756069,0.0704826,IMO2,0.01257125,0.1508889,0.2069001,5.944e-05,0.0,0.08778702,0.08686017,44.41294861,0.04637681,0.08029336,0.07907589,50.8081398,0.0421625,0.01190492,0.02475076,0.01832332,0.01355923,0.02174253,0.01680892,0.08507273,0.03821538,0.04187536,0.01146654,0.02261208,0.01539006,0.2819304,1.5561921865709866e-05,6.484134110712444e-07,0.0006484134110712445
2026-07-17 20:15:00,75.40000153,14.10000038,39.39942932,-0.2174162,0.07995496,IMO2,0.02234598,0.1117529,0.43434101,0.00156554,0.0,0.08607535,0.07345464,37.56256104,0.04464469,0.07840566,0.07445895,50.97154999,0.04157356,0.00932064,0.0216696,0.01546855,0.01167583,0.02085972,0.01607072,0.08178247,0.04070514,0.0426999,0.00820539,0.01472128,0.01001239,0.31981984,2.2717143056578478e-05,9.465476273574366e-07,0.0009465476273574366
2026-07-17 20:30:00,152.80000305,6.5999999,39.39942932,-0.2173059,0.06083053,IMO2,0.02459801,0.14577781,0.3167378,0.00044567,0.0,0.08131983,0.08044446,46.14405823,0.04241901,0.07839679,0.0768631,37.22967911,0.04154757,0.00980343,0.02287812,0.01687253,0.01463568,0.02782422,0.02043768,0.08303149,0.03704566,0.04121706,0.01220137,0.02350763,0.01625073,0.24332212,1.0004198102116115e-05,4.168415875881714e-07,0.0004168415875881714
2026-07-17 20:45:00,55.79999924,8.60000038,39.39942932,-0.2173598,0.03651685,IMO2,0.04661946,0.22822221,0.1900546,2.496e-05,0.0,0.08455036,0.08898119,45.35342026,0.04464907,0.07940266,0.07577668,6.7515378,0.04215477,0.01137733,0.0222881,0.01749342,0.02019504,0.03270256,0.02497457,0.08392771,0.04046335,0.04320009,0.01364654,0.02250973,0.01652469,0.1460674,2.164200059191015e-06,9.017500246629229e-08,9.017500246629229e-05
2026-07-17 21:00:00,191.30000305,8.0,39.39942932,-0.21730579,0.05195969,IMO2,0.02928885,0.1728505,0.3319529,7.819e-05,0.0,0.08569973,0.06959189,34.5246582,0.04306674,0.07789127,0.0727835,45.51876068,0.04021005,0.00760133,0.01782811,0.01341926,0.01385309,0.02287983,0.01737814,0.08306804,0.03919054,0.04192286,0.00856836,0.01482667,0.01037286,0.20783876,6.23472260881298e-06,2.5978010870054086e-07,0.00025978010870054085
2026-07-17 21:15:00,94.40000153,5.19999981,39.39941025,-0.2172008,0.03873874,IMO2,0.02261496,0.134,0.26298359,7.11e-06,0.0,0.08369979,0.07420424,56.97544098,0.04352247,0.07699901,0.07797506,37.76385117,0.03977733,0.00831501,0.02046552,0.01488274,0.01427129,0.0223487,0.01772087,0.08363016,0.03799674,0.04188906,0.009443,0.01619971,0.01142471,0.15495496,2.583770614728039e-06,1.0765710894700162e-07,0.00010765710894700162
2026-07-17 21:30:00,198.30000305,0.0,39.39942932,-0.21708331,0.05741573,IMO2,0.02278028,0.1746279,0.42482129,0.00067927,0.0,0.08343909,0.08178876,50.22565842,0.04394089,0.08296757,0.07350743,49.97230911,0.04279154,0.0102421,0.02125483,0.01618441,0.01544718,0.02578204,0.01961038,0.08446007,0.04327362,0.04399081,0.0114039,0.01978515,0.01428227,0.22966292,8.412210948277223e-06,3.5050878951155097e-07,0.000350508789511551
2026-07-17 21:45:00,19.10000038,1.29999995,39.3993988,-0.217136,0.02826577,IMO2,0.04627924,0.1244444,0.33120769,0.00174475,0.0,0.08439766,0.07757256,35.43824005,0.04387448,0.07701477,0.0810806,45.37619019,0.04100769,0.00756988,0.01938917,0.01447274,0.01506468,0.02605856,0.01997962,0.08681618,0.04005883,0.04327338,0.0090696,0.01544465,0.01091168,0.11306308,1.0036908018897848e-06,4.1820450078741034e-08,4.182045007874104e-05
2026-07-17 22:00:00,7.0999999,2.5999999,39.39945984,-0.21716399,0.03134831,IMO2,0.02878464,0.1828889,0.3624565,4.49e-05,0.0,0.09039737,0.09619466,34.24956894,0.04643754,0.07830298,0.08738401,41.7269516,0.04564719,0.01558116,0.02567596,0.02102348,0.02106306,0.03080119,0.0245593,0.08147702,0.03837622,0.04182744,0.01519913,0.02620488,0.01890362,0.12539324,1.3691778992682828e-06,5.704907913617845e-08,5.7049079136178454e-05
2026-07-17 22:15:00,109.59999847,6.9000001,39.39944839,-0.2171295,0.02390572,IMO2,0.03000063,0.15422221,0.3376632,3.42e-05,0.0,0.08716637,0.0751254,35.15681839,0.0443195,0.07805882,0.08563454,29.48423958,0.04151758,0.00897286,0.020638,0.0152356,0.01855073,0.03522949,0.02590529,0.08308559,0.04293102,0.04386495,0.01345663,0.02811815,0.01862098,0.09562288,6.071877026531745e-07,2.5299487610548935e-08,2.5299487610548936e-05
2026-07-17 22:30:00,19.20000076,7.19999981,39.39942932,-0.2171181,0.02275785,IMO2,0.02086564,0.1297489,0.26312789,6.11e-06,0.0,0.08649642,0.07337543,23.64155006,0.0450657,0.07916275,0.07882281,40.90703964,0.04293638,0.00861311,0.02106163,0.01511234,0.01253106,0.02690756,0.0193949,0.08434825,0.03982219,0.04333603,0.01116594,0.02717721,0.0164978,0.0910314,5.23855096804194e-07,2.1827295700174748e-08,2.1827295700174747e-05
2026-07-17 22:45:00,345.1000061,8.10000038,39.39949036,-0.2170226,0.0368421,IMO2,0.04124495,0.1075556,0.25900429,9.4e-07,0.0,0.08672644,0.08883549,52.17884064,0.04538775,0.07947621,0.07279329,46.6970787,0.03994735,0.0071342,0.02057106,0.01583977,0.01009125,0.02027432,0.01525336,0.08284521,0.03863905,0.04203721,0.00714945,0.01450932,0.00911106,0.1473684,2.2225452560303324e-06,9.260605233459718e-08,9.260605233459719e-05
2026-07-17 23:00:00,205.8999939,2.20000005,39.39947891,-0.2170874,0.04022472,IMO2,0.02881776,0.1257778,0.31829849,6.045e-05,0.0,0.08366632,0.07370878,57.85752106,0.04234818,0.0769982,0.07530195,33.5721283,0.03885892,0.00721815,0.01981481,0.01436934,0.01090734,0.01943094,0.01511368,0.08381979,0.03818667,0.04234404,0.00802107,0.01639498,0.01056174,0.16089888,2.8926545438915956e-06,1.205272726621498e-07,0.00012052727266214981
2026-07-17 23:15:00,67.90000153,4.0999999,39.39942169,-0.21706019,0.04360987,IMO2,0.02902647,0.09842257,0.44059119,0.00089717,0.0,0.0810384,0.07525767,37.58638,0.04319413,0.07734887,0.07231098,50.85474014,0.03982446,0.00768485,0.02113988,0.01550911,0.01023216,0.01980958,0.01485626,0.08168075,0.03779991,0.04077222,0.00718558,0.01456397,0.00909836,0.17443948,3.686140274164091e-06,1.5358917809017047e-07,0.00015358917809017047
2026-07-17 23:30:00,165.3999939,2.0,39.39942932,-0.21708129,0.0279148,IMO2,0.01414406,0.1424444,0.25697061,8e-08,0.0,0.08672234,0.07967772,52.5437088,0.04442135,0.08023117,0.07348938,39.96990967,0.03976569,0.00667849,0.01935616,0.01456955,0.00994859,0.01705677,0.01403123,0.08584999,0.03989202,0.04349727,0.00696848,0.01347779,0.00861288,0.1116592,9.667652773728797e-07,4.028188655720332e-08,4.028188655720332e-05
2026-07-17 23:45:00,333.3999939,2.0,39.39945984,-0.21710061,0.01827354,IMO2,0.02657792,0.18000001,0.3965992,0.00057201,0.0,0.08492449,0.07596036,51.38088989,0.04455978,0.07758623,0.07126602,50.85263062,0.04080785,0.00776824,0.02021205,0.01447289,0.01153512,0.01947141,0.01494097,0.08203857,0.03769454,0.04115309,0.00765403,0.01675219,0.0102304,0.07309416,2.7119741557774935e-07,1.1299892315739557e-08,1.1299892315739557e-05
2026-07-18 00:00:00,155.0,4.0,39.39944077,-0.2170929,0.01412556,IMO2,0.01739023,0.1661853,0.28984791,4.02e-05,0.0,0.08298556,0.08540289,41.96276093,0.04328055,0.07465791,0.0637739,27.20083046,0.03838719,0.00803136,0.02023163,0.01511013,0.01227811,0.01910827,0.01470347,0.08284204,0.03773548,0.0410022,0.00821775,0.01774555,0.01100605,0.05650224,1.2526637345173226e-07,5.219432227155511e-09,5.219432227155511e-06
2026-07-18 00:15:00,327.79998779,2.9000001,39.39945984,-0.2171085,0.02525252,IMO2,0.03138319,0.1506667,0.29423589,1.016e-05,0.0,0.08810022,0.08490264,45.88201141,0.04628112,0.08247427,0.06847973,46.31719971,0.04149949,0.00825772,0.02042224,0.01497547,0.01137848,0.02046106,0.01513911,0.08272441,0.03958341,0.04260906,0.00804112,0.01744433,0.0108575,0.10101008,7.157010479359468e-07,2.9820876997331115e-08,2.9820876997331116e-05
2026-07-18 00:30:00,346.8999939,5.9000001,39.39944839,-0.2172323,0.03973064,IMO2,0.01260524,0.1188889,0.372565,0.00016336,0.0,0.08429209,0.08311755,46.81272888,0.04351286,0.0771686,0.07168672,41.95933151,0.04067687,0.0085401,0.02001584,0.01490793,0.01114808,0.01958778,0.01482611,0.08054221,0.03647965,0.04055371,0.00758022,0.01671948,0.01024132,0.15892256,2.7873670681683763e-06,1.1614029450701569e-07,0.00011614029450701568
2026-07-18 00:45:00,169.5,6.5,39.39944839,-0.21716911,0.0264574,IMO2,0.01132797,0.160631,0.30312389,3.647e-05,0.0,0.08637943,0.08414283,44.67298126,0.04525854,0.07877219,0.08399581,57.36964035,0.04189168,0.00759919,0.02090821,0.01544976,0.0104727,0.02078843,0.01620777,0.081768,0.03857007,0.04166097,0.00703384,0.01598492,0.00968459,0.1058296,8.231120731604986e-07,3.4296336381687445e-08,3.429633638168744e-05
2026-07-18 01:00:00,84.30000305,5.4000001,39.39944839,-0.21696229,0.05336323,IMO2,0.02230469,0.1495555,0.2486738,0.000217,0.0,0.08456514,0.0749302,59.14767838,0.04411888,0.07729617,0.07626217,22.77563095,0.0402792,0.00812127,0.02114889,0.01504916,0.01099231,0.02130677,0.01644471,0.08346329,0.03794305,0.04186789,0.0075871,0.01654444,0.01021329,0.21345292,6.753731776104726e-06,2.814054906710302e-07,0.0002814054906710302
2026-07-18 01:15:00,278.29998779,357.6000061,39.3995018,-0.2172454,0.07598204,IMO2,0.01134194,0.16885141,0.25985771,0.00025574,0.0,0.08553702,0.07960639,47.67887115,0.04447853,0.079139,0.07396283,50.84672165,0.0416184,0.0077008,0.0196663,0.01477975,0.01100456,0.01915621,0.01475389,0.08089839,0.0357648,0.04066749,0.0079868,0.01731404,0.01081101,0.30392816,1.9496216118144517e-05,8.123423382560215e-07,0.0008123423382560215
2026-07-18 01:30:00,107.09999847,7.5,39.3993988,-0.2172175,0.04617978,IMO2,0.01842467,0.1182222,0.34544191,0.00151081,0.0,0.08524647,0.08301422,40.04130936,0.04437063,0.07861771,0.07626598,45.01678085,0.040264,0.00765747,0.01970432,0.01513609,0.01053559,0.02060745,0.01557731,0.08492193,0.03647112,0.04207774,0.00662898,0.01247427,0.00818125,0.18471912,4.376964867898725e-06,1.823735361624469e-07,0.0001823735361624469
2026-07-18 01:45:00,175.19999695,6.0,39.39944077,-0.2172673,0.0300112,IMO2,0.01794975,0.14488889,0.26598161,1.36e-06,0.0,0.08471382,0.0844783,58.28382111,0.04487992,0.07939777,0.07002899,57.18545914,0.0398242,0.00733682,0.02038973,0.01523349,0.01161041,0.02158838,0.01581595,0.08087668,0.03717003,0.04064244,0.00701666,0.01303929,0.00866954,0.1200448,1.201344501822441e-06,5.005602090926838e-08,5.005602090926838e-05
2026-07-18 02:00:00,109.30000305,5.0999999,39.39944077,-0.21712311,0.04669653,IMO2,0.06271414,0.15041099,0.27901891,0.00222538,0.0,0.08841059,0.08651034,37.02223969,0.05122195,0.07929909,0.07927606,40.64342117,0.04352065,0.01678768,0.03474952,0.02216599,0.01594825,0.02957117,0.02012087,0.08413842,0.03969368,0.04208186,0.00904797,0.02142792,0.01312794,0.18678612,4.525549405421703e-06,1.885645585592376e-07,0.0001885645585592376
2026-07-18 02:15:00,198.5,3.5,39.3993988,-0.2171818,0.02760943,IMO2,0.06208244,0.068,0.42692479,0.00047757,0.0,0.08622453,0.08251236,29.51078987,0.04793766,0.0805015,0.068358,46.53598022,0.04025981,0.015383,0.03414452,0.02188141,0.01261048,0.02339548,0.01631449,0.08402088,0.04072635,0.04249199,0.01025869,0.02491781,0.01520737,0.11043772,9.353837135209015e-07,3.897432139670423e-08,3.897432139670423e-05
2026-07-18 02:30:00,205.0,5.0999999,39.39937973,-0.21721309,0.02267116,IMO2,0.03663114,0.1811111,0.28565899,0.00016474,0.0,0.08871126,0.08594093,8.03214741,0.05155654,0.07717156,0.07117011,58.74908066,0.04184151,0.02259023,0.04673714,0.02864739,0.0143942,0.02705648,0.01824738,0.08418477,0.04279155,0.04404147,0.01772251,0.0483269,0.02873304,0.09068464,5.178914100927918e-07,2.1578808753866327e-08,2.1578808753866326e-05
2026-07-18 02:45:00,146.5,8.5,39.39939117,-0.21723241,0.03348315,IMO2,0.01419234,0.2021773,0.29200229,0.00067295,0.0,0.0887339,0.10117503,44.51475906,0.04964165,0.0808688,0.07316744,51.0030098,0.04286592,0.01252781,0.02886637,0.02020344,0.01416363,0.02812104,0.01883593,0.08503541,0.03934189,0.04288522,0.01196887,0.02983921,0.01806242,0.1339326,1.6683855018634294e-06,6.951606257764289e-08,6.951606257764289e-05
2026-07-18 03:00:00,288.20001221,9.10000038,39.39937973,-0.2174063,0.05336323,IMO2,0.01358507,0.1568889,0.43900111,7.8e-07,0.0,0.08441472,0.07138448,45.31172943,0.04412989,0.07992719,0.07047625,36.85295105,0.04148892,0.01064851,0.02387544,0.01687861,0.01303759,0.02174407,0.01617654,0.07827916,0.03793322,0.04007164,0.01032642,0.02101449,0.01367944,0.21345292,6.753731776104726e-06,2.814054906710302e-07,0.0002814054906710302
2026-07-18 03:15:00,30.5,11.69999981,39.39937973,-0.21746279,0.03247191,IMO2,0.02975013,0.1386667,0.3659575,0.00123048,0.0,0.08807336,0.07780221,45.61087036,0.04563773,0.07491278,0.07339571,39.24060059,0.04015163,0.00864888,0.02280281,0.01620984,0.01137153,0.02249022,0.01680518,0.08460141,0.03960244,0.04306249,0.00838308,0.01648348,0.01079058,0.12988764,1.5217418543344613e-06,6.340591059726923e-08,6.340591059726923e-05
2026-07-18 03:30:00,17.10000038,11.60000038,39.39944077,-0.2174651,0.03209877,IMO2,0.03287363,0.1568889,0.27776071,0.00211494,0.0,0.09012962,0.07443278,37.47941971,0.04596694,0.07648999,0.07227863,31.04071045,0.04030265,0.00752259,0.02083894,0.01509883,0.01117576,0.01892554,0.01470098,0.0835285,0.03736801,0.04242594,0.00760491,0.01289046,0.00891184,0.12839508,1.4698826192351288e-06,6.124510913479704e-08,6.124510913479704e-05
2026-07-18 03:45:00,140.69999695,11.0,39.39944839,-0.2175086,0.03898877,IMO2,0.01841059,0.1652966,0.28514439,0.00143447,0.0,0.08469512,0.07950112,51.68175125,0.04374751,0.07894899,0.07973657,42.31702042,0.04234367,0.00864517,0.01966334,0.01488617,0.01132325,0.02031075,0.01584232,0.08112041,0.03664167,0.04035193,0.00824729,0.01378315,0.00959211,0.15595508,2.6341232117241347e-06,1.0975513382183894e-07,0.00010975513382183894
2026-07-18 04:00:00,187.30000305,13.89999962,39.39939117,-0.2175412,0.03542601,IMO2,0.02460669,0.1784444,0.37724179,0.00065879,0.0,0.08910266,0.06745728,41.22721863,0.04495002,0.07898556,0.07634293,51.59828949,0.0420157,0.00867871,0.01887717,0.01385748,0.01516016,0.02523692,0.01844647,0.0851041,0.03765818,0.04408323,0.01050728,0.02023749,0.01333892,0.14170404,1.975987552836929e-06,8.233281470153871e-08,8.23328147015387e-05
2026-07-18 04:15:00,18.70000076,13.69999981,39.39944077,-0.21748941,0.03580247,IMO2,0.00971712,0.1746279,0.3005513,4.804e-05,0.0,0.08818461,0.08574177,45.10523987,0.04504927,0.07862761,0.07406363,31.24941063,0.04048255,0.0085891,0.019726,0.01537841,0.01223988,0.02033203,0.01577436,0.08469409,0.03646263,0.04186048,0.00890016,0.01442608,0.0100433,0.14320988,2.039653760340077e-06,8.498557334750321e-08,8.498557334750321e-05
2026-07-18 04:30:00,302.79998779,12.19999981,39.39945984,-0.2175836,0.05100897,IMO2,0.02439991,0.19133329,0.41298491,0.00501315,0.0,0.08372368,0.0833992,48.82572937,0.04375623,0.07821266,0.08119541,40.5571785,0.04175628,0.00972006,0.02226663,0.0167736,0.01258209,0.02010205,0.01621835,0.08204754,0.03814718,0.04144805,0.01029022,0.01957647,0.01269472,0.20403588,5.898711343166197e-06,2.4577963929859154e-07,0.00024577963929859156
2026-07-18 04:45:00,102.30000305,25.79999924,39.39937973,-0.21767931,0.08071749,IMO2,0.0123912,0.1531111,0.22536521,3.3e-07,0.0,0.08573423,0.0798305,38.10063934,0.0441181,0.08043762,0.08386493,36.94834137,0.04201827,0.00990079,0.02038559,0.01595839,0.01253004,0.02029236,0.01638238,0.08428956,0.03717587,0.04151152,0.01029173,0.01562064,0.01086624,0.32286996,2.3373321218402868e-05,9.738883841001194e-07,0.0009738883841001195
2026-07-18 05:00:00,253.19999695,14.69999981,39.39936066,-0.2175635,0.07910112,IMO2,0.00697431,0.22372811,0.2919358,8.429e-05,0.0,0.08137216,0.07789637,58.09692001,0.0429426,0.07577855,0.07483214,49.8601799,0.04102916,0.00928109,0.02106049,0.015694,0.01197323,0.02005352,0.01546076,0.0837784,0.03897803,0.04212018,0.00987338,0.01366492,0.00996797,0.31640448,2.199709751907868e-05,9.165457299616117e-07,0.0009165457299616117
2026-07-18 05:15:00,129.80000305,23.89999962,39.39957047,-0.2179233,0.1007856,IMO2,0.02146122,0.1586667,0.26484591,2.89e-06,0.0,0.0903229,0.08348286,42.54592896,0.04539924,0.08061112,0.08539834,48.78451157,0.04368556,0.01062189,0.02060439,0.01608204,0.01718517,0.02268559,0.01866071,0.08141027,0.0377196,0.04119907,0.01294104,0.01563584,0.01210769,0.4031424,4.550016155798569e-05,1.8958400649160703e-06,0.0018958400649160703
2026-07-18 05:30:00,356.29998779,17.89999962,39.39939117,-0.217402,0.1353206,IMO2,0.02739051,0.1511111,0.34916961,0.00019892,0.0,0.08738006,0.08214399,57.6282692,0.04504899,0.08149933,0.07278934,57.16672897,0.0419463,0.00845247,0.0205819,0.01559778,0.00941465,0.0170349,0.01354242,0.08423093,0.03753049,0.04211539,0.00849539,0.01034892,0.00796801,0.5412824,0.00011013090958304296,4.5887878992934565e-06,0.004588787899293456
2026-07-18 05:45:00,287.6000061,16.29999924,39.39936066,-0.21758839,0.05675676,IMO2,0.00995449,0.1879582,0.27876839,1.6e-07,0.0,0.08697586,0.08187723,50.54613876,0.04513398,0.08004145,0.07544877,52.75809097,0.04318802,0.01004089,0.020021,0.01570137,0.01223249,0.02008675,0.01567313,0.08285045,0.03775705,0.04150001,0.01140405,0.01361492,0.01047639,0.22702704,8.125877451681125e-06,3.3857822715338023e-07,0.0003385782271533802
2026-07-18 06:00:00,355.1000061,25.70000076,39.3996315,-0.2181458,0.12943821,IMO2,0.03999602,0.15888891,0.2862021,0.00540027,0.0,0.0901616,0.0848329,45.39915848,0.04782079,0.08295391,0.07306942,47.7057991,0.04318698,0.01000533,0.02333795,0.01729433,0.01214764,0.02046175,0.01556724,0.08187169,0.03949627,0.0422485,0.01047277,0.01424925,0.01050506,0.51775284,9.63840069696079e-05,4.016000290400329e-06,0.004016000290400329
2026-07-18 06:15:00,295.3999939,36.40000153,39.39990997,-0.2188319,0.1593049,IMO2,0.031594,0.07222223,0.4223375,0.00028768,0.0,0.08862126,0.07813399,56.10429001,0.04588226,0.07927223,0.08641599,57.52193832,0.04248416,0.00848219,0.02078928,0.01540112,0.01002098,0.01784394,0.01476047,0.08386902,0.03694834,0.0421616,0.0081461,0.01085139,0.00798712,0.6372196,0.00017968212901677767,7.4867553756990695e-06,0.007486755375699069
2026-07-18 06:30:00,110.19999695,55.20000076,39.39947891,-0.2181322,0.2395297,IMO2,0.0115513,0.05376583,0.55989063,5.9e-07,0.0,0.08397403,0.07975864,41.54444122,0.04299485,0.0765963,0.06770123,34.86832809,0.03912076,0.00605,0.01960851,0.01442756,0.00879551,0.01746059,0.01300116,0.08565316,0.04182677,0.04307824,0.00576073,0.00845047,0.00600714,0.9581188,0.0006107951692036827,2.544979871682011e-05,0.02544979871682011
2026-07-18 06:45:00,248.8999939,18.39999962,39.39941025,-0.2178558,0.1755906,IMO2,0.02716729,0.1144444,0.4797405,6.84e-06,0.0,0.08476395,0.0721402,31.02459908,0.04422745,0.07667271,0.07082009,18.60110092,0.04157135,0.00911733,0.0207553,0.0153611,0.01194412,0.01797749,0.01377066,0.08353246,0.03985292,0.0422433,0.00862754,0.009835,0.00773014,0.7023624,0.0002406142091286764,1.0025592047028183e-05,0.010025592047028183
2026-07-18 07:00:00,211.1000061,24.79999924,39.39937973,-0.21783189,0.06644144,IMO2,0.01221246,0.20288891,0.30411479,0.00203296,0.0,0.08842374,0.08302022,39.01322174,0.04509069,0.07473032,0.0660885,50.05932999,0.03909848,0.00911996,0.02060651,0.01570715,0.01131407,0.01763732,0.01380757,0.0828786,0.03991086,0.04282552,0.00917326,0.0129862,0.00909849,0.26576576,1.3035707024856221e-05,5.431544593690092e-07,0.0005431544593690092
2026-07-18 07:15:00,295.1000061,23.20000076,39.39963913,-0.2188794,0.22935881,IMO2,0.02940339,0.1564097,0.57059783,0.00021502,0.0,0.08356985,0.08704489,57.37181091,0.04407738,0.0805349,0.07098486,51.08375931,0.04231262,0.01013489,0.0200497,0.01575657,0.01272347,0.01886888,0.01457678,0.0824223,0.03904191,0.04229034,0.01040271,0.0149147,0.0106936,0.91743524,0.0005362456248611606,2.2343567702548358e-05,0.022343567702548358
2026-07-18 07:30:00,100.69999695,54.70000076,39.39936066,-0.2184971,0.24394619,IMO2,0.00048795,0.1197778,0.56318408,6.44e-06,0.0,0.08636787,0.07808704,34.41864014,0.04296521,0.07759171,0.08554129,18.78252029,0.04215335,0.00745969,0.01906061,0.01449663,0.01112829,0.01936417,0.01421712,0.08460019,0.03995125,0.04272893,0.00708025,0.01250461,0.00814373,0.97578476,0.0006452077876836434,2.6883657820151808e-05,0.02688365782015181
2026-07-18 07:45:00,217.80000305,16.39999962,39.39920044,-0.2180884,0.1825843,IMO2,0.03325544,0.1088889,0.31177601,0.00315905,0.0,0.08741412,0.07802214,37.82756042,0.0448112,0.07811226,0.07171349,38.07810974,0.04013525,0.00807345,0.018669,0.01432471,0.00955171,0.01743638,0.01354693,0.08228058,0.0379936,0.04198501,0.00822877,0.01202745,0.0084225,0.7303372,0.00027052522964566016,1.1271884568569173e-05,0.011271884568569172
2026-07-18 08:00:00,251.19999695,17.39999962,39.39928055,-0.2184802,0.1248594,IMO2,0.03688572,0.1939569,0.41310591,0.00091035,0.0,0.08537403,0.08087906,50.98881149,0.0454569,0.08138917,0.08636995,51.84939957,0.04449476,0.00994969,0.02163506,0.01607507,0.01324735,0.01873434,0.01553134,0.08377074,0.0381511,0.04191282,0.01057101,0.01420206,0.0103348,0.4994376,8.651296823802527e-05,3.6047070099177194e-06,0.0036047070099177194
2026-07-18 08:15:00,226.30000305,22.60000038,39.39925003,-0.21848489,0.0617713,IMO2,0.03565822,0.1417778,0.3386077,0.00060378,0.0,0.08543512,0.07663728,50.77032089,0.04338353,0.07602753,0.07427175,38.44989014,0.03981405,0.00870678,0.01805684,0.01399269,0.01150939,0.01768538,0.01360935,0.08444396,0.04075981,0.04254993,0.00965139,0.01320096,0.00966161,0.2470852,1.0475571027754941e-05,4.3648212615645586e-07,0.00043648212615645586
2026-07-18 08:30:00,195.5,24.70000076,39.39928055,-0.2184843,0.05589226,IMO2,0.02113956,0.1517441,0.32634959,0.00073644,0.0,0.08334891,0.08073159,51.33177948,0.04426599,0.07805322,0.07793558,40.84117889,0.04151881,0.00819041,0.0207615,0.01554448,0.01225504,0.01774695,0.01449132,0.08452047,0.03649833,0.04184363,0.00928481,0.01350729,0.00973735,0.22356904,7.760192487015148e-06,3.2334135362563115e-07,0.00032334135362563116
2026-07-18 08:45:00,112.0,27.89999962,39.399189,-0.2180995,0.1209696,IMO2,0.01632046,0.1091111,0.2457585,9e-08,0.0,0.08374585,0.0792199,25.69153976,0.04468156,0.08135405,0.07828069,45.86629868,0.04292928,0.00845296,0.02097809,0.01593379,0.01184633,0.02019593,0.01558642,0.08125165,0.03714608,0.04016943,0.00896198,0.012333,0.00904518,0.4838784,7.86767144996438e-05,3.278196437485158e-06,0.003278196437485158
2026-07-18 09:00:00,264.29998779,9.60000038,39.39920044,-0.2181139,0.1150731,IMO2,0.01869463,0.15244441,0.32909939,0.00119248,0.0,0.0850127,0.08455908,40.07992935,0.04375795,0.08512738,0.08687443,52.16872025,0.04588469,0.01086622,0.02070514,0.01648792,0.01452149,0.01979866,0.01650717,0.08319454,0.03854375,0.04177045,0.01216795,0.01613088,0.01209276,0.4602924,6.772342606382524e-05,2.8218094193260516e-06,0.0028218094193260515
2026-07-18 09:15:00,251.5,19.60000038,39.39923096,-0.2182581,0.06112359,IMO2,0.01931743,0.19777779,0.2677941,0.00034361,0.0,0.08441871,0.08229385,50.40287018,0.04520433,0.08113149,0.06918477,19.21887016,0.04302869,0.01100348,0.02270347,0.01685627,0.01420345,0.0188549,0.0145231,0.08553722,0.03941512,0.04298654,0.01103276,0.01798163,0.01227812,0.24449436,1.014948587951539e-05,4.2289524497980786e-07,0.0004228952449798079
2026-07-18 09:30:00,328.20001221,25.70000076,39.39941025,-0.2186956,0.1022472,IMO2,0.03967161,0.1235281,0.27039641,1.568e-05,0.0,0.08492948,0.08121251,34.49491882,0.04331155,0.07733741,0.07186671,41.65232086,0.04222628,0.0092396,0.02098086,0.01608342,0.01266253,0.0197006,0.01517021,0.08367983,0.03924254,0.04242657,0.00927184,0.0131431,0.00949962,0.4089888,4.7508547577995465e-05,1.979522815749811e-06,0.001979522815749811
2026-07-18 09:45:00,96.09999847,32.79999924,39.39920044,-0.2183806,0.09258427,IMO2,0.02847177,0.1773333,0.33591279,1.294e-05,0.0,0.08653264,0.08673645,41.01882935,0.04627184,0.07693765,0.0694335,41.74161911,0.04032335,0.0078879,0.02117368,0.01604565,0.01066295,0.01877162,0.01425202,0.0857557,0.04014042,0.04389815,0.00803087,0.01201542,0.00852541,0.37033708,3.5271920080380775e-05,1.4696633366825322e-06,0.0014696633366825323
